tick,entity_id,event_type,vehicle_type,vehicle_id,link_id,mode,data
56,CAR_0026,journey_started,car,CAR_0026,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0026"", ""origin"": ""NODE_00016"", ""destination"": ""NODE_00028"", ""route_cost"": 4054.81, ""route_length"": 26, ""tick"": 56}"
56,CAR_0046,journey_started,car,CAR_0046,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0046"", ""origin"": ""NODE_00084"", ""destination"": ""NODE_00076"", ""route_cost"": 4445.88, ""route_length"": 18, ""tick"": 56}"
59,CAR_0046,signal_wait,car,CAR_0046,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0046"", ""phase"": ""Red"", ""wait_until_tick"": 119, ""tick"": 59}"
59,CAR_0046,enter_link,car,CAR_0046,LINK_shopping_district_0,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0046"", ""link_id"": ""LINK_shopping_district_0"", ""mode"": ""MESO"", ""link_length"": 250, ""link_capacity"": 145, ""cars_in_link"": 49, ""free_speed"": 50, ""calculated_speed"": 37.95, ""travel_time"": 6.59, ""lanes"": 4, ""tick"": 59}"
59,CAR_0014,journey_started,car,CAR_0014,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0014"", ""origin"": ""NODE_00065"", ""destination"": ""NODE_00091"", ""route_cost"": 2426.11, ""route_length"": 27, ""tick"": 59}"
59,CAR_0014,signal_wait,car,CAR_0014,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0014"", ""phase"": ""Red"", ""wait_until_tick"": 107, ""tick"": 59}"
59,CAR_0014,enter_link,car,CAR_0014,LINK_shopping_district_1,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0014"", ""link_id"": ""LINK_shopping_district_1"", ""mode"": ""MESO"", ""link_length"": 1000, ""link_capacity"": 130, ""cars_in_link"": 12, ""free_speed"": 80, ""calculated_speed"": 66.54, ""travel_time"": 15.03, ""lanes"": 4, ""tick"": 59}"
64,CAR_0014,enter_link,car,CAR_0014,LINK_shopping_district_2,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0014"", ""link_id"": ""LINK_shopping_district_2"", ""mode"": ""MESO"", ""link_length"": 1000, ""link_capacity"": 70, ""cars_in_link"": 49, ""free_speed"": 60, ""calculated_speed"": 37.65, ""travel_time"": 26.56, ""lanes"": 1, ""tick"": 64}"
64,CAR_0023,journey_started,car,CAR_0023,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0023"", ""origin"": ""NODE_00034"", ""destination"": ""NODE_00046"", ""route_cost"": 3416.95, ""route_length"": 10, ""tick"": 64}"
64,CAR_0022,journey_started,car,CAR_0022,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0022"", ""origin"": ""NODE_00056"", ""destination"": ""NODE_00015"", ""route_cost"": 3126.06, ""route_length"": 8, ""tick"": 64}"
64,CAR_0023,signal_wait,car,CAR_0023,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0023"", ""phase"": ""Red"", ""wait_until_tick"": 78, ""tick"": 64}"
64,CAR_0023,enter_link,car,CAR_0023,LINK_central_park_way_3,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0023"", ""link_id"": ""LINK_central_park_way_3"", ""mode"": ""MESO"", ""link_length"": 1000, ""link_capacity"": 191, ""cars_in_link"": 19, ""free_speed"": 50, ""calculated_speed"": 27.32, ""travel_time"": 36.6, ""lanes"": 3, ""tick"": 64}"
64,CAR_0023,signal_wait,car,CAR_0023,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0023"", ""phase"": ""Red"", ""wait_until_tick"": 101, ""tick"": 64}"
69,CAR_0022,enter_link,car,CAR_0022,LINK_central_park_way_0,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0022"", ""link_id"": ""LINK_central_park_way_0"", ""mode"": ""MESO"", ""link_length"": 1000, ""link_capacity"": 64, ""cars_in_link"": 19, ""free_speed"": 50, ""calculated_speed"": 25.68, ""travel_time"": 38.94, ""lanes"": 4, ""tick"": 69}"
69,CAR_0022,enter_micro_link,car,CAR_0022,LINK_industrial_zone_rd_2,MICRO,"{""event_type"": ""enter_micro_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0022"", ""link_id"": ""LINK_industrial_zone_rd_2"", ""mode"": ""MICRO"", ""link_length"": 250, ""link_capacity"": 200, ""cars_in_link"": 15, ""free_speed"": 40, ""calculated_speed"": 24.05, ""travel_time"": 10.39, ""lanes"": 4, ""tick"": 69}"
69,CAR_0022,signal_wait,car,CAR_0022,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0022"", ""phase"": ""Red"", ""wait_until_tick"": 77, ""tick"": 69}"
69,CAR_0020,journey_started,car,CAR_0020,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0020"", ""origin"": ""NODE_00012"", ""destination"": ""NODE_00051"", ""route_cost"": 3522.3, ""route_length"": 9, ""tick"": 69}"
69,CAR_0022,enter_link,car,CAR_0022,LINK_shopping_district_2,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0022"", ""link_id"": ""LINK_shopping_district_2"", ""mode"": ""MESO"", ""link_length"": 1000, ""link_capacity"": 84, ""cars_in_link"": 41, ""free_speed"": 40, ""calculated_speed"": 38.28, ""travel_time"": 26.12, ""lanes"": 1, ""tick"": 69}"
69,CAR_0022,enter_micro_link,car,CAR_0022,LINK_downtown_main_st_0,MICRO,"{""event_type"": ""enter_micro_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0022"", ""link_id"": ""LINK_downtown_main_st_0"", ""mode"": ""MICRO"", ""link_length"": 500, ""link_capacity"": 141, ""cars_in_link"": 12, ""free_speed"": 40, ""calculated_speed"": 35.17, ""travel_time"": 14.22, ""lanes"": 1, ""tick"": 69}"
69,CAR_0002,journey_started,car,CAR_0002,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0002"", ""origin"": ""NODE_00062"", ""destination"": ""NODE_00056"", ""route_cost"": 4059.49, ""route_length"": 23, ""tick"": 69}"
69,CAR_0038,journey_started,car,CAR_0038,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0038"", ""origin"": ""NODE_00025"", ""destination"": ""NODE_00074"", ""route_cost"": 717.31, ""route_length"": 21, ""tick"": 69}"
69,CAR_0020,enter_micro_link,car,CAR_0020,LINK_uptown_avenue_1,MICRO,"{""event_type"": ""enter_micro_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0020"", ""link_id"": ""LINK_uptown_avenue_1"", ""mode"": ""MICRO"", ""link_length"": 500, ""link_capacity"": 65, ""cars_in_link"": 8, ""free_speed"": 50, ""calculated_speed"": 44.93, ""travel_time"": 11.13, ""lanes"": 3, ""tick"": 69}"
69,CAR_0038,enter_link,car,CAR_0038,LINK_industrial_zone_rd_4,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0038"", ""link_id"": ""LINK_industrial_zone_rd_4"", ""mode"": ""MESO"", ""link_length"": 2000, ""link_capacity"": 194, ""cars_in_link"": 21, ""free_speed"": 60, ""calculated_speed"": 55.56, ""travel_time"": 36.0, ""lanes"": 3, ""tick"": 69}"
69,CAR_0022,enter_micro_link,car,CAR_0022,LINK_suburban_loop_3,MICRO,"{""event_type"": ""enter_micro_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0022"", ""link_id"": ""LINK_suburban_loop_3"", ""mode"": ""MICRO"", ""link_length"": 500, ""link_capacity"": 95, ""cars_in_link"": 16, ""free_speed"": 50, ""calculated_speed"": 29.9, ""travel_time"": 16.72, ""lanes"": 1, ""tick"": 69}"
70,CAR_0002,signal_wait,car,CAR_0002,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0002"", ""phase"": ""Red"", ""wait_until_tick"": 109, ""tick"": 70}"
70,CAR_0038,signal_wait,car,CAR_0038,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0038"", ""phase"": ""Red"", ""wait_until_tick"": 85, ""tick"": 70}"
70,CAR_0038,enter_micro_link,car,CAR_0038,LINK_uptown_avenue_3,MICRO,"{""event_type"": ""enter_micro_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0038"", ""link_id"": ""LINK_uptown_avenue_3"", ""mode"": ""MICRO"", ""link_length"": 2000, ""link_capacity"": 145, ""cars_in_link"": 33, ""free_speed"": 50, ""calculated_speed"": 33.05, ""travel_time"": 60.52, ""lanes"": 4, ""tick"": 70}"
70,CAR_0022,enter_link,car,CAR_0022,LINK_industrial_zone_rd_2,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0022"", ""link_id"": ""LINK_industrial_zone_rd_2"", ""mode"": ""MESO"", ""link_length"": 500, ""link_capacity"": 71, ""cars_in_link"": 8, ""free_speed"": 60, ""calculated_speed"": 37.64, ""travel_time"": 13.29, ""lanes"": 1, ""tick"": 70}"
70,CAR_0038,enter_micro_link,car,CAR_0038,LINK_downtown_main_st_0,MICRO,"{""event_type"": ""enter_micro_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0038"", ""link_id"": ""LINK_downtown_main_st_0"", ""mode"": ""MICRO"", ""link_length"": 1000, ""link_capacity"": 153, ""cars_in_link"": 25, ""free_speed"": 60, ""calculated_speed"": 54.67, ""travel_time"": 18.29, ""lanes"": 1, ""tick"": 70}"
70,CAR_0020,signal_wait,car,CAR_0020,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0020"", ""phase"": ""Red"", ""wait_until_tick"": 88, ""tick"": 70}"
70,CAR_0020,enter_link,car,CAR_0020,LINK_market_street_4,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0020"", ""link_id"": ""LINK_market_street_4"", ""mode"": ""MESO"", ""link_length"": 2000, ""link_capacity"": 55, ""cars_in_link"": 36, ""free_speed"": 60, ""calculated_speed"": 39.78, ""travel_time"": 50.27, ""lanes"": 1, ""tick"": 70}"
70,CAR_0038,signal_wait,car,CAR_0038,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0038"", ""phase"": ""Red"", ""wait_until_tick"": 86, ""tick"": 70}"
70,CAR_0020,enter_link,car,CAR_0020,LINK_industrial_zone_rd_0,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0020"", ""link_id"": ""LINK_industrial_zone_rd_0"", ""mode"": ""MESO"", ""link_length"": 2000, ""link_capacity"": 102, ""cars_in_link"": 19, ""free_speed"": 50, ""calculated_speed"": 28.25, ""travel_time"": 70.8, ""lanes"": 4, ""tick"": 70}"
70,CAR_0038,enter_link,car,CAR_0038,LINK_harbor_boulevard_3,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0038"", ""link_id"": ""LINK_harbor_boulevard_3"", ""mode"": ""MESO"", ""link_length"": 2000, ""link_capacity"": 86, ""cars_in_link"": 28, ""free_speed"": 60, ""calculated_speed"": 36.05, ""travel_time"": 55.48, ""lanes"": 1, ""tick"": 70}"
70,CAR_0038,enter_micro_link,car,CAR_0038,LINK_industrial_zone_rd_2,MICRO,"{""event_type"": ""enter_micro_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0038"", ""link_id"": ""LINK_industrial_zone_rd_2"", ""mode"": ""MICRO"", ""link_length"": 500, ""link_capacity"": 61, ""cars_in_link"": 15, ""free_speed"": 40, ""calculated_speed"": 27.87, ""travel_time"": 17.94, ""lanes"": 2, ""tick"": 70}"
70,CAR_0046,journey_started,car,CAR_0046,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0046"", ""origin"": ""NODE_00018"", ""destination"": ""NODE_00042"", ""route_cost"": 3384.45, ""route_length"": 19, ""tick"": 70}"
70,CAR_0046,signal_wait,car,CAR_0046,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0046"", ""phase"": ""Red"", ""wait_until_tick"": 93, ""tick"": 70}"
72,CAR_0038,enter_link,car,CAR_0038,LINK_industrial_zone_rd_0,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0038"", ""link_id"": ""LINK_industrial_zone_rd_0"", ""mode"": ""MESO"", ""link_length"": 2000, ""link_capacity"": 63, ""cars_in_link"": 40, ""free_speed"": 40, ""calculated_speed"": 39.07, ""travel_time"": 51.19, ""lanes"": 2, ""tick"": 72}"
72,CAR_0038,signal_wait,car,CAR_0038,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0038"", ""phase"": ""Red"", ""wait_until_tick"": 100, ""tick"": 72}"
72,CAR_0038,enter_link,car,CAR_0038,LINK_harbor_boulevard_3,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0038"", ""link_id"": ""LINK_harbor_boulevard_3"", ""mode"": ""MESO"", ""link_length"": 2000, ""link_capacity"": 173, ""cars_in_link"": 1, ""free_speed"": 50, ""calculated_speed"": 45.49, ""travel_time"": 43.97, ""lanes"": 4, ""tick"": 72}"
72,CAR_0046,enter_link,car,CAR_0046,LINK_uptown_avenue_2,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0046"", ""link_id"": ""LINK_uptown_avenue_2"", ""mode"": ""MESO"", ""link_length"": 500, ""link_capacity"": 107, ""cars_in_link"": 44, ""free_speed"": 50, ""calculated_speed"": 46.2, ""travel_time"": 10.82, ""lanes"": 1, ""tick"": 72}"
72,CAR_0046,signal_wait,car,CAR_0046,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0046"", ""phase"": ""Red"", ""wait_until_tick"": 129, ""tick"": 72}"
77,CAR_0046,enter_micro_link,car,CAR_0046,LINK_highway_bypass_1,MICRO,"{""event_type"": ""enter_micro_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0046"", ""link_id"": ""LINK_highway_bypass_1"", ""mode"": ""MICRO"", ""link_length"": 2000, ""link_capacity"": 72, ""cars_in_link"": 19, ""free_speed"": 50, ""calculated_speed"": 32.63, ""travel_time"": 61.29, ""lanes"": 4, ""tick"": 77}"
77,CAR_0046,enter_link,car,CAR_0046,LINK_suburban_loop_2,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0046"", ""link_id"": ""LINK_suburban_loop_2"", ""mode"": ""MESO"", ""link_length"": 2000, ""link_capacity"": 91, ""cars_in_link"": 42, ""free_speed"": 60, ""calculated_speed"": 57.03, ""travel_time"": 35.07, ""lanes"": 2, ""tick"": 77}"
79,CAR_0007,journey_started,car,CAR_0007,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0007"", ""origin"": ""NODE_00070"", ""destination"": ""NODE_00095"", ""route_cost"": 4109.45, ""route_length"": 27, ""tick"": 79}"
79,CAR_0007,enter_link,car,CAR_0007,LINK_industrial_zone_rd_3,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0007"", ""link_id"": ""LINK_industrial_zone_rd_3"", ""mode"": ""MESO"", ""link_length"": 2000, ""link_capacity"": 198, ""cars_in_link"": 45, ""free_speed"": 50, ""calculated_speed"": 34.62, ""travel_time"": 57.78, ""lanes"": 4, ""tick"": 79}"
79,CAR_0007,enter_link,car,CAR_0007,LINK_downtown_main_st_3,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0007"", ""link_id"": ""LINK_downtown_main_st_3"", ""mode"": ""MESO"", ""link_length"": 1000, ""link_capacity"": 85, ""cars_in_link"": 7, ""free_speed"": 80, ""calculated_speed"": 66.01, ""travel_time"": 15.15, ""lanes"": 4, ""tick"": 79}"
80,CAR_0042,journey_started,car,CAR_0042,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0042"", ""origin"": ""NODE_00074"", ""destination"": ""NODE_00001"", ""route_cost"": 4567.05, ""route_length"": 14, ""tick"": 80}"
85,CAR_0009,journey_started,car,CAR_0009,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0009"", ""origin"": ""NODE_00014"", ""destination"": ""NODE_00042"", ""route_cost"": 4320.8, ""route_length"": 28, ""tick"": 85}"
85,CAR_0009,signal_wait,car,CAR_0009,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0009"", ""phase"": ""Red"", ""wait_until_tick"": 135, ""tick"": 85}"
85,CAR_0042,enter_link,car,CAR_0042,LINK_central_park_way_4,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0042"", ""link_id"": ""LINK_central_park_way_4"", ""mode"": ""MESO"", ""link_length"": 1000, ""link_capacity"": 77, ""cars_in_link"": 47, ""free_speed"": 40, ""calculated_speed"": 22.95, ""travel_time"": 43.58, ""lanes"": 1, ""tick"": 85}"
85,CAR_0042,enter_link,car,CAR_0042,LINK_uptown_avenue_3,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0042"", ""link_id"": ""LINK_uptown_avenue_3"", ""mode"": ""MESO"", ""link_length"": 2000, ""link_capacity"": 113, ""cars_in_link"": 7, ""free_speed"": 40, ""calculated_speed"": 33.62, ""travel_time"": 59.48, ""lanes"": 2, ""tick"": 85}"
85,CAR_0037,journey_started,car,CAR_0037,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0037"", ""origin"": ""NODE_00035"", ""destination"": ""NODE_00031"", ""route_cost"": 422.65, ""route_length"": 8, ""tick"": 85}"
85,CAR_0037,enter_link,car,CAR_0037,LINK_suburban_loop_2,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0037"", ""link_id"": ""LINK_suburban_loop_2"", ""mode"": ""MESO"", ""link_length"": 2000, ""link_capacity"": 118, ""cars_in_link"": 31, ""free_speed"": 80, ""calculated_speed"": 44.05, ""travel_time"": 45.4, ""lanes"": 2, ""tick"": 85}"
85,CAR_0009,signal_wait,car,CAR_0009,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0009"", ""phase"": ""Red"", ""wait_until_tick"": 135, ""tick"": 85}"
85,CAR_0009,enter_link,car,CAR_0009,LINK_downtown_main_st_0,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0009"", ""link_id"": ""LINK_downtown_main_st_0"", ""mode"": ""MESO"", ""link_length"": 2000, ""link_capacity"": 95, ""cars_in_link"": 16, ""free_speed"": 80, ""calculated_speed"": 53.36, ""travel_time"": 37.48, ""lanes"": 1, ""tick"": 85}"
85,CAR_0009,enter_micro_link,car,CAR_0009,LINK_highway_bypass_3,MICRO,"{""event_type"": ""enter_micro_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0009"", ""link_id"": ""LINK_highway_bypass_3"", ""mode"": ""MICRO"", ""link_length"": 2000, ""link_capacity"": 60, ""cars_in_link"": 37, ""free_speed"": 60, ""calculated_speed"": 39.28, ""travel_time"": 50.92, ""lanes"": 3, ""tick"": 85}"
85,CAR_0037,enter_link,car,CAR_0037,LINK_uptown_avenue_3,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0037"", ""link_id"": ""LINK_uptown_avenue_3"", ""mode"": ""MESO"", ""link_length"": 1000, ""link_capacity"": 50, ""cars_in_link"": 3, ""free_speed"": 40, ""calculated_speed"": 28.61, ""travel_time"": 34.96, ""lanes"": 3, ""tick"": 85}"
85,CAR_0042,enter_link,car,CAR_0042,LINK_suburban_loop_0,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0042"", ""link_id"": ""LINK_suburban_loop_0"", ""mode"": ""MESO"", ""link_length"": 1000, ""link_capacity"": 100, ""cars_in_link"": 27, ""free_speed"": 50, ""calculated_speed"": 49.9, ""travel_time"": 20.04, ""lanes"": 1, ""tick"": 85}"
85,CAR_0037,enter_link,car,CAR_0037,LINK_downtown_main_st_2,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0037"", ""link_id"": ""LINK_downtown_main_st_2"", ""mode"": ""MESO"", ""link_length"": 500, ""link_capacity"": 156, ""cars_in_link"": 35, ""free_speed"": 50, ""calculated_speed"": 31.25, ""travel_time"": 16.0, ""lanes"": 2, ""tick"": 85}"
85,CAR_0042,enter_link,car,CAR_0042,LINK_downtown_main_st_4,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0042"", ""link_id"": ""LINK_downtown_main_st_4"", ""mode"": ""MESO"", ""link_length"": 2000, ""link_capacity"": 161, ""cars_in_link"": 6, ""free_speed"": 50, ""calculated_speed"": 34.4, ""travel_time"": 58.14, ""lanes"": 2, ""tick"": 85}"
87,CAR_0047,journey_started,car,CAR_0047,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0047"", ""origin"": ""NODE_00021"", ""destination"": ""NODE_00030"", ""route_cost"": 573.05, ""route_length"": 8, ""tick"": 87}"
87,CAR_0009,enter_micro_link,car,CAR_0009,LINK_industrial_zone_rd_2,MICRO,"{""event_type"": ""enter_micro_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0009"", ""link_id"": ""LINK_industrial_zone_rd_2"", ""mode"": ""MICRO"", ""link_length"": 1000, ""link_capacity"": 90, ""cars_in_link"": 18, ""free_speed"": 40, ""calculated_speed"": 37.45, ""travel_time"": 26.7, ""lanes"": 1, ""tick"": 87}"
87,CAR_0023,journey_started,car,CAR_0023,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0023"", ""origin"": ""NODE_00010"", ""destination"": ""NODE_00054"", ""route_cost"": 3030.92, ""route_length"": 24, ""tick"": 87}"
87,CAR_0009,signal_wait,car,CAR_0009,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0009"", ""phase"": ""Red"", ""wait_until_tick"": 116, ""tick"": 87}"
87,CAR_0023,signal_wait,car,CAR_0023,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0023"", ""phase"": ""Red"", ""wait_until_tick"": 128, ""tick"": 87}"
87,CAR_0009,signal_wait,car,CAR_0009,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0009"", ""phase"": ""Red"", ""wait_until_tick"": 116, ""tick"": 87}"
87,CAR_0009,signal_wait,car,CAR_0009,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0009"", ""phase"": ""Red"", ""wait_until_tick"": 107, ""tick"": 87}"
87,CAR_0009,enter_link,car,CAR_0009,LINK_river_crossing_0,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0009"", ""link_id"": ""LINK_river_crossing_0"", ""mode"": ""MESO"", ""link_length"": 500, ""link_capacity"": 180, ""cars_in_link"": 50, ""free_speed"": 60, ""calculated_speed"": 45.32, ""travel_time"": 11.03, ""lanes"": 3, ""tick"": 87}"
88,CAR_0047,enter_link,car,CAR_0047,LINK_suburban_loop_3,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0047"", ""link_id"": ""LINK_suburban_loop_3"", ""mode"": ""MESO"", ""link_length"": 2000, ""link_capacity"": 58, ""cars_in_link"": 27, ""free_speed"": 40, ""calculated_speed"": 22.53, ""travel_time"": 88.78, ""lanes"": 1, ""tick"": 88}"
88,CAR_0009,signal_wait,car,CAR_0009,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0009"", ""phase"": ""Red"", ""wait_until_tick"": 140, ""tick"": 88}"
88,CAR_0023,signal_wait,car,CAR_0023,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0023"", ""phase"": ""Red"", ""wait_until_tick"": 114, ""tick"": 88}"
88,CAR_0009,enter_link,car,CAR_0009,LINK_downtown_main_st_0,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0009"", ""link_id"": ""LINK_downtown_main_st_0"", ""mode"": ""MESO"", ""link_length"": 2000, ""link_capacity"": 103, ""cars_in_link"": 45, ""free_speed"": 40, ""calculated_speed"": 29.81, ""travel_time"": 67.08, ""lanes"": 2, ""tick"": 88}"
88,CAR_0023,enter_link,car,CAR_0023,LINK_market_street_2,MESO,"{""event_type"": ""enter_link"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0023"", ""link_id"": ""LINK_market_street_2"", ""mode"": ""MESO"", ""link_length"": 2000, ""link_capacity"": 63, ""cars_in_link"": 17, ""free_speed"": 80, ""calculated_speed"": 50.43, ""travel_time"": 39.66, ""lanes"": 4, ""tick"": 88}"
88,CAR_0034,journey_started,car,CAR_0034,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0034"", ""origin"": ""NODE_00027"", ""destination"": ""NODE_00047"", ""route_cost"": 2723.82, ""route_length"": 10, ""tick"": 88}"
88,CAR_0049,journey_started,car,CAR_0049,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0049"", ""origin"": ""NODE_00068"", ""destination"": ""NODE_00014"", ""route_cost"": 2557.35, ""route_length"": 30, ""tick"": 88}"
88,CAR_0025,journey_started,car,CAR_0025,,,"{""event_type"": ""journey_started"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0025"", ""origin"": ""NODE_00084"", ""destination"": ""NODE_00052"", ""route_cost"": 742.85, ""route_length"": 28, ""tick"": 88}"
88,CAR_0009,signal_wait,car,CAR_0009,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0009"", ""phase"": ""Red"", ""wait_until_tick"": 139, ""tick"": 88}"
88,CAR_0025,signal_wait,car,CAR_0025,,,"{""event_type"": ""signal_wait"", ""vehicle_type"": ""car"", ""vehicle_id"": ""CAR_0025"", ""phase"": ""Red"", ""wait_until_tick"": 125, ""tick"": 88}"
